psgc_code,location,region,province,geographic_level
1204712000,Pikit,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204713000,President Roxas,Region XII (SOCCSKSARGEN),Cotabato,Mun
1204714000,Tulunan,Region XII (SOCCSKSARGEN),Cotabato,Mun
1208001000,Alabel,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208002000,Glan,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208003000,Kiamba,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208004000,Maasim,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208005000,Maitum,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208006000,Malapatan,Region XII (SOCCSKSARGEN),Sarangani,Mun
1208007000,Malungon,Region XII (SOCCSKSARGEN),Sarangani,Mun
1206302000,Banga,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1230800000,City of General Santos,Region XII (SOCCSKSARGEN),South Cotabato,City
1206306000,City of Koronadal,Region XII (SOCCSKSARGEN),South Cotabato,City
1206319000,Lake Sebu,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206311000,Norala,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206312000,Polomolok,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206318000,Santo Ni̱o,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206313000,Surallah,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206316000,T'Boli,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206314000,Tampakan,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206315000,Tantangan,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206317000,Tupi,Region XII (SOCCSKSARGEN),South Cotabato,Mun
1206501000,Bagumbayan,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206502000,Columbio,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206503000,Esperanza,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206504000,Isulan,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206505000,Kalamansig,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206508000,Lambayong,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206506000,Lebak,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206507000,Lutayan,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206509000,Palimbang,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206510000,President Quirino,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206512000,Sen. Ninoy Aquino,Region XII (SOCCSKSARGEN),Sultan Kudarat,Mun
1206511000,City of Tacurong,Region XII (SOCCSKSARGEN),Sultan Kudarat,City
1600201000,Buenavista,Region XIII (Caraga),Agusan del Norte,Mun
1630400000,City of Butuan,Region XIII (Caraga),Agusan del Norte,City
1600203000,City of Cabadbaran,Region XIII (Caraga),Agusan del Norte,City
1600204000,Carmen,Region XIII (Caraga),Agusan del Norte,Mun
1600205000,Jabonga,Region XIII (Caraga),Agusan del Norte,Mun
1600206000,Kitcharao,Region XIII (Caraga),Agusan del Norte,Mun
1600207000,Las Nieves,Region XIII (Caraga),Agusan del Norte,Mun
1600208000,Magallanes,Region XIII (Caraga),Agusan del Norte,Mun
1600209000,Nasipit,Region XIII (Caraga),Agusan del Norte,Mun
1600212000,Remedios T. Romualdez,Region XIII (Caraga),Agusan del Norte,Mun
1600210000,Santiago,Region XIII (Caraga),Agusan del Norte,Mun
1600211000,Tubay,Region XIII (Caraga),Agusan del Norte,Mun
1600301000,City of Bayugan,Region XIII (Caraga),Agusan del Sur,City
1600302000,Bunawan,Region XIII (Caraga),Agusan del Sur,Mun
1600303000,Esperanza,Region XIII (Caraga),Agusan del Sur,Mun
1600304000,La Paz,Region XIII (Caraga),Agusan del Sur,Mun
1600305000,Loreto,Region XIII (Caraga),Agusan del Sur,Mun
1600306000,Prosperidad,Region XIII (Caraga),Agusan del Sur,Mun
1600307000,Rosario,Region XIII (Caraga),Agusan del Sur,Mun
1600308000,San Francisco,Region XIII (Caraga),Agusan del Sur,Mun
1600309000,San Luis,Region XIII (Caraga),Agusan del Sur,Mun
1600310000,Santa Josefa,Region XIII (Caraga),Agusan del Sur,Mun
1600314000,Sibagat,Region XIII (Caraga),Agusan del Sur,Mun
1600311000,Talacogon,Region XIII (Caraga),Agusan del Sur,Mun
1600312000,Trento,Region XIII (Caraga),Agusan del Sur,Mun
1600313000,Veruela,Region XIII (Caraga),Agusan del Sur,Mun
1608501000,Basilisa,Region XIII (Caraga),Dinagat Islands,Mun
1608502000,Cagdianao,Region XIII (Caraga),Dinagat Islands,Mun
1608503000,Dinagat,Region XIII (Caraga),Dinagat Islands,Mun
1608504000,Libjo,Region XIII (Caraga),Dinagat Islands,Mun
1608505000,Loreto,Region XIII (Caraga),Dinagat Islands,Mun
1608506000,San Jose,Region XIII (Caraga),Dinagat Islands,Mun
1608507000,Tubajon,Region XIII (Caraga),Dinagat Islands,Mun
1606701000,Alegria,Region XIII (Caraga),Surigao del Norte,Mun
1606702000,Bacuag,Region XIII (Caraga),Surigao del Norte,Mun
1606704000,Burgos,Region XIII (Caraga),Surigao del Norte,Mun
1606706000,Claver,Region XIII (Caraga),Surigao del Norte,Mun
1606707000,Dapa,Region XIII (Caraga),Surigao del Norte,Mun
1606708000,Del Carmen,Region XIII (Caraga),Surigao del Norte,Mun
1606710000,General Luna,Region XIII (Caraga),Surigao del Norte,Mun
1606711000,Gigaquit,Region XIII (Caraga),Surigao del Norte,Mun
1606714000,Mainit,Region XIII (Caraga),Surigao del Norte,Mun
1606715000,Malimono,Region XIII (Caraga),Surigao del Norte,Mun
1606716000,Pilar,Region XIII (Caraga),Surigao del Norte,Mun
1606717000,Placer,Region XIII (Caraga),Surigao del Norte,Mun
1606718000,San Benito,Region XIII (Caraga),Surigao del Norte,Mun
1606719000,San Francisco,Region XIII (Caraga),Surigao del Norte,Mun
1606720000,San Isidro,Region XIII (Caraga),Surigao del Norte,Mun
1606721000,Santa Monica,Region XIII (Caraga),Surigao del Norte,Mun
1606722000,Sison,Region XIII (Caraga),Surigao del Norte,Mun
1606723000,Socorro,Region XIII (Caraga),Surigao del Norte,Mun
1606724000,City of Surigao,Region XIII (Caraga),Surigao del Norte,City
1606725000,Tagana-An,Region XIII (Caraga),Surigao del Norte,Mun
1606727000,Tubod,Region XIII (Caraga),Surigao del Norte,Mun
1606801000,Barobo,Region XIII (Caraga),Surigao del Sur,Mun
1606802000,Bayabas,Region XIII (Caraga),Surigao del Sur,Mun
1606803000,City of Bislig,Region XIII (Caraga),Surigao del Sur,City
1606804000,Cagwait,Region XIII (Caraga),Surigao del Sur,Mun
1606805000,Cantilan,Region XIII (Caraga),Surigao del Sur,Mun
1606806000,Carmen,Region XIII (Caraga),Surigao del Sur,Mun
1606807000,Carrascal,Region XIII (Caraga),Surigao del Sur,Mun
1606808000,Cortes,Region XIII (Caraga),Surigao del Sur,Mun
1606809000,Hinatuan,Region XIII (Caraga),Surigao del Sur,Mun
1606810000,Lanuza,Region XIII (Caraga),Surigao del Sur,Mun
1606811000,Lianga,Region XIII (Caraga),Surigao del Sur,Mun
1606812000,Lingig,Region XIII (Caraga),Surigao del Sur,Mun
1606813000,Madrid,Region XIII (Caraga),Surigao del Sur,Mun
1606814000,Marihatag,Region XIII (Caraga),Surigao del Sur,Mun
1606815000,San Agustin,Region XIII (Caraga),Surigao del Sur,Mun
1606816000,San Miguel,Region XIII (Caraga),Surigao del Sur,Mun
1606817000,Tagbina,Region XIII (Caraga),Surigao del Sur,Mun
1606818000,Tago,Region XIII (Caraga),Surigao del Sur,Mun
1606819000,City of Tandag,Region XIII (Caraga),Surigao del Sur,City
